autores;data de apresentação e ementa
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 3/6/2009Ementa: SUGESTÃO DE EMENDA Nº 08/09 À LDO - do Deputado JAIR BOLSONARO - que ""modifica o inciso I, do § 1º do artigo 71: Texto atual: IV - dotações constantes da Lei Orçamentária de 2010 com o identificador de resultado primário 3 ou à conta de recursos de doações e convênios. Texto proposto: IV - dotações constantes da Lei Orçamentária de 2010 com o identificador de resultado primário 3 ou à conta de recursos de doações, convênios e receitas oriundas de atividades produtivas de bens e serviços destinadas à melhoria ou à manutenção das próprias atividades produtivas"".
"
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 3/6/2009Ementa: SUGESTÃO DE EMENDA Nº 09/09 À LDO - do Deputado JAIR BOLSONARO que ""acrescenta item 8 ao Anexo V - Inciso II: Item 8 - Despesas relacionadas com o desenvolvimento do ciclo do combustível e do protótipo do reator nuclear, no âmbito da Marinha""."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Dá nova redação ao art. 2º da MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 20/5/2008Ementa: Altera a redação dos artigos 58 e 59 da MPV 431/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/5/2008Ementa: Altera  a redação da MPV 426/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/5/2008Ementa: Altera  a redação da MPV 426/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/5/2008Ementa: Altera  a redação da MPV 426/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Dá nova redação ao art. 2º da MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Dá nova redação ao art. 3º da MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 20/5/2008Ementa: Dá niova redação à MPV 431/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Suprime o § 6º ao art. 3º da MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Suprime o inciso III do § 2º do art. 29 da MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Dá nova redação ao art. 42 da  MPV 434/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 10/6/2008Ementa: Dá nova redação ao art. 2º da MPV 434/2008
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/9/2008Ementa: Altera os dispositivos da  MPV 441/2008.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/8/2008Ementa: Sugere ao Ministro da Fazenda a edição de ato administrativo ou apresentação de proposição que estabeleça o prazo máximo de quatro meses, a partir da apresentação da declaração de ajuste anual, para restituição de imposto de renda retido na fonte.
Autor: Jair Bolsonaro - PP/RJ e outros.;Data de apresentação: 23/4/2008Ementa: Dá nova redação ao inciso VIII do art. 142, da Constituição Federal, para fixar, em subsídios, as remunerações dos membros das Forças Armadas.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 4/8/2008Ementa: Acresce parágrafo único ao artigo 32 da Lei nº 7.289, de 18 de dezembro de 1984, que dispõe sobre o Estatuto dos Policiais-Militares da Polícia Militar do Distrito Federal, e dá outras providências. Explicação: Estabelece que a dedicação integral do policial militar do DF está cingida ao horário regular de sua escala de serviço e às convocações possíveis para sua atuação.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/9/2008Ementa: Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção e defesa do consumidor, para estabelecer obrigatoriedade de fornecimento de certidão de quitação de débitos por concessionárias e prestadoras de serviço público.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/9/2008Ementa: Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção e defesa do consumidor. Explicação: Estabelece prazo igual ou inferior a um ano  para que as concessionárias de serviços públicos possam  efetuar cobrança de débitos aos consumidores.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 19/11/2008Ementa: Acrescenta art. 46-A à Lei nº 5.292, de 8 de junho de 1967, que dispõe sobre a prestação do Serviço Militar pelos estudantes de Medicina, Farmácia, Odontologia e Veterinária e pelos Médicos, Farmacêuticos, Dentistas e Veterinários, em decorrência de dispositivos da Lei nº 4.375, de 17 de agosto de 1964, para conceder incentivo aos médicos que tenham realizado o Estágio de Adaptação e Serviços (EAS) nas Forças Armadas.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 16/12/2008Ementa: Cria o Cadastro Nacional de Bloqueio ao Telemarketing e dá outras providências. Explicação: Cria o Cadastro Nacional de Bloqueio ao Telemarketing  destinado ao armazenamento e divulgação dos números de telefone fixo que optem pelo não recebimento de serviços de telemarketing.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 15/10/2008Ementa: Requer apreciação de matéria pela CREDN.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 29/5/2008Ementa: Solicita informações ao Senhor Ministro de Estado da Fazenda sobre recursos destinados para pagamento de militares e pensionistas da Polícia Militar e do Corpo de Bombeiros Militar do antigo Distrito Federal.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Acrescenta artigo à MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Acrescenta artigo à MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2007Ementa: Acrescenta artigo à MPV 379/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Altera a redação da MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/2/2007Ementa: Altera a redação da MPV 353 de 2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Acrescenta artigo à MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2007Ementa: Acrescenta artigo à MPV 379/2007
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2007Ementa: Acrescenta artigo à MPV 379/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Acrescenta artigo à MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/9/2007Ementa: Acrescenta artigo à MPV 394/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 20/11/2007Ementa: Altera a redação da MPV 401/2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2007Ementa: Acrescente-se um novo artigo à Medida Provisória nº 379, de 2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 5/7/2007Ementa: Acrescente-se um novo artigo, onde couber, na Medida Provisória 379, de 2007.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 14/3/2007Ementa: Sugere a Casa Civil da Presidência da República elaboração de Projeto de Lei versando sobre a data de  pagamento das remunerações, dos proventos e das pensões dos servidores públicos civis do Poder Executivo, dos militares da União e de seus pensionistas. Explicação: Projeto de lei unificando as datas de pagamento dos servidores civis e militares do Executivo com o Legislativo, Judiciário e Ministério Público, no segundo dia útil depois do dia 20.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 19/6/2007Ementa: Sugere ao Ministro de Estado do Planejamento, Orçamento e Gestão a edição de ato administrativo que normatize a cobrança de taxa de imóveis sobre os quais a União tem direitos (terrenos de marinha ou de faixa de segurança).
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/11/2007Ementa: Convoca plebiscito nos termos do art. 49, inciso XV da Constituição Federal para os fins que especifica. Explicação: Objetiva a consulta sobre a redução da maioridade penal para 16 (dezesseis) anos.
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 12/2/2007Ementa: Acrescenta inciso ao art. 1º da Lei nº 8.072, de 25 de julho de 1990, que dispõe sobre os crimes hediondos.
 Explicação: Inclui como crime hediondo o roubo de veículos automotores.
"
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 22/5/2007Ementa: Institui a Semana Nacional da Saúde Masculina.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 30/5/2007Ementa: Dá nova redação ao § 4º, do art. 6º, da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre o registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Dispensa os integrantes das Forças Armadas, polícias federais e estaduais e do Distrito Federal, bem como os militares dos Estados e do Distrito Federal da apresentação do documento de porte de arma, quando munidos da respectiva identidade funcional.
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 28/6/2007Ementa: Promove ""post mortem"" ao posto de Capitão o 3° Sargento Mário Kozel Filho e dá outras providências. Explicação: Concede pensão especial a Mário Kozel e Terezinha Kozel, equivalente ao posto de Major das Forças Armadas. 
Revoga a Lei nº 10.724, de 2003."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/11/2007Ementa: Extingue a exigência do Exame de Ordem previsto na Lei nº 8.906, de 4 de julho de 1994, para inscrição de advogados na Ordem dos Advogados do Brasil.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 6/2/2007Ementa: Dispõe sobre a data de pagamento das remunerações, dos proventos e das pensões dos servidores públicos civis do Poder Executivo, dos militares da União e de seus pensionistas. Explicação: Estabelece o prazo até o segundo dia útil após o dia 20 do mês.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 14/3/2007Ementa: Altera a redação do § 2º, do art. 3º, da Lei nº 9.099, de 26 de setembro de 1995. Explicação: Exclui da competência dos Juizados Especiais as ações sobre bens imóveis do Poder Público, Autarquias e Fundações Públicas.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/2/2007Ementa: Acresce § 5º ao art. 280 da Lei 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Condiciona a aplicação de multa por avanço de semáforo (sinal de trânsito) e excesso de velocidade à presença de policiamento no local, no horário compreendido entre 22h00 e 06h00.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/5/2007Ementa: Revoga o art. 230 e seu parágrafo único, da Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências. Explicação: Revoga dispositivo que prevê pena para quem priva a criança ou o adolescente de liberdade, procedendo à apreensão sem estar em flagrante de ato infracional ou inexistindo ordem escrita da autoridade judiciária.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 30/5/2007Ementa: Requer a inclusão na Ordem do Dia do Projeto de Lei nº 4.835 de 2005, de autoria do Poder Executivo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 26/6/2007Ementa: Requer o desarquivamento de proposição.
Autor: Jair Bolsonaro - PP/RJ e outros.;Data de apresentação: 13/11/2007Ementa: solicitam a convocação do Sr. Ministro de Estado do Planejamento, Orçamento e Gestão para prestar esclarecimentos a esta Comissão sobre a situação da remuneração dos militares federais e, em especial, sobre a real previsão de reajustes e recomposição das perdas salariais.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 13/2/2007Ementa: Requer o desarquivamento de proposições.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 23/5/2007Ementa: Solicita seja convocado o Sr. Ministro de Estado da Defesa para prestar esclarecimentos a esta Comissão sobre a situação da remuneração dos militares federais e, em especial, sobre a Medida Provisória nº 2.215-10, de 2001.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/3/2006Ementa: Concede isenção do Imposto de Renda aos funcionários públicos efetivos que, tendo preenchido as condições para aposentadoria com proventos integrais, optem por permanecer em atividade.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/7/2006Ementa: Acrescente-se onde couber artigo à MPV
Autor: Jair Bolsonaro - PP/RJ e outros.;Data de apresentação: 6/4/2006Ementa: Acrescenta um artigo ao texto da MPV 288/06.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 4/4/2006Ementa: Altera o texto da MPV 288/06.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/3/2006Ementa: Dispõe sobre o salário mínimo a partir de 1º de abril de 2006.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/7/2006Ementa: Acrescente-se onde couber artigo à MPV
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/3/2006Ementa: Dispõe sobre o salário mínimo a partir de 1º de abril de 2006.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/7/2006Ementa: Acrescente-se onde couber artigo à MPV
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 22/3/2006Ementa: Sugere ao Ministério da Defesa encaminhamento ao Chefe do Poder Executivo de Proposta de alteração do Estatuto dos Militares das Forças Armadas - Lei nº 6.880 de 9 de dezembro de 1980. Explicação: Substitui o termo "" reserva remunerada"" por ""inatividade remunerada""."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 24/1/2006Ementa: Acrescenta o inciso XI ao art. 6º, da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre o registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Autoriza o porte de arma aos integrantes do quadro efetivo das Guardas Judiciárias.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/3/2006Ementa: Dá nova redação ao art. 1º da Lei nº 5.315, de 12 de setembro de 1967, que dispõe sobre os ex-combatentes da 2ª Guerra Mundial. Explicação: Garante ao militar que não tenha regressado à vida civil após o conflito os direitos de ex-combatente.
Autor: Jair Bolsonaro - PP/RJ.;"Data de apresentação: 12/4/2006Ementa: Altera a redação das alíneas ""a"" e ""d"" do inciso VI, do art. 2º, da Lei nº 8.745, de 9 de dezembro de 1993, que ""dispõe sobre a contratação por tempo determinado para atender a necessidade temporária de excepcional interesse público, nos termos do inciso IX do art. 37 da Constituição Federal, e dá outras providências"". Explicação: Possibilita a contração por tempo determinado de profissionais para atuação nos Hospitais e Organizações Militares de Saúde, além da área de administração de pessoal das Forças Armadas."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 17/5/2006Ementa: Altera a redação do art. 86 da Lei nº 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Proíbe  o uso de dispositivos sonoros, nas vias públicas,  para identificação dos locais de entrada e saída de veículos.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 17/5/2006Ementa: Autoriza o Poder Executivo a criar um Colégio Militar no Município de Resende, no Estado do Rio de Janeiro.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 17/5/2006Ementa: Autoriza o Poder Executivo a criar um Colégio Militar no Bairro de Realengo, Município do Rio de Janeiro, capital do Estado do Rio de Janeiro.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 31/5/2006Ementa: Acresce § 7º ao art. 115 da Lei nº 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Obriga a gravação do número da placa do veículo nos vidros dianteiros e traseiros.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 31/5/2006Ementa: Dá nova redação ao inciso IV e acresce o inciso IX ao art. 244 da Lei nº 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Caracteriza como infração gravíssima a direção de motocicleta com farol apagado durante a noite e como infração média durante o dia.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 31/5/2006Ementa: Altera a redação do  inciso I, do art. 41 da Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências, assegurando o reajustamento em percentual igual ou superior à variação da receita corrente líquida - RCL da União no ano anterior.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 31/5/2006Ementa: Altera a redação do  inciso I, do art. 41 da Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências, assegurando o reajustamento em percentual igual ou superior ao concedido ao salário mínimo na mesma data.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 3/7/2006Ementa: Altera a redação do § 1º do art. 6º, da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre o registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Autoriza o porte de arma aos integrantes do quadro efetivo dos agentes e guardas prisionais, aos integrantes das escoltas de presos e às guardas portuárias, mesmo fora de serviço.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 4/9/2006Ementa: Altera a redação do inciso I e revoga o § 5º do art. 10 da Lei nº 9.263, de 12 de janeiro de 1996, que regula o § 7º do art. 226 da Constituição Federal, que trata do planejamento familiar, estabelece penalidades e dá outras providências. Explicação: Reduz para 21 (vinte e um) anos a idade que permite esterelização voluntária e revoga o dispositivo que exige o consentimento do cônjuge em caso de sociedade conjugal.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 7/12/2005Ementa: Sugere ao Poder Executivo o envio de Projeto de Lei que possibilite a isenção do Imposto sobre Produtos Industrializados - IPI, na aquisição de armas e munições para os integrantes  dos órgãos e entidades relacionados no Art. 6º da Lei nº 10.826, de 22 de dezembro de 2003.
Autor: Jair Bolsonaro - PFL/RJ.;Data de apresentação: 31/3/2005Ementa: Dá nova redação ao art. 258 da Lei nº 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Fixando valores em Reais para as multas de trânsito.
Autor: Jair Bolsonaro - PFL/RJ.;"Data de apresentação: 14/4/2005Ementa: Dá nova redação ao art. 257 e seu § 7º, da Lei nº 9.503, de 23 de setembro de 1997, que instituiu o Código de Trânsito Brasileiro. Explicação: Inclui a expressão ""na data do cometimento da infração"" no caput do art. 257 e em seu § 7º da Lei nº 9.503, de 1997, visando tão somente evidenciar que a responsabilidade pelo pagamento da multa de trânsito é,  efetivamente, daquele que detinha a posse do veículo e não de proprietário posterior."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 18/5/2005Ementa: Altera a redação do inciso I do artigo 65 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940, que institui o Código Penal. Explicação: Excluindo da relação de circunstâncias atenuantes o fato do agente ter idade entre 18 (dezoito) e 21 (vinte e um) anos.
Autores: Elimar Máximo Damasceno - PRONA/SP,Jair Bolsonaro - PP/RJ.;Data de apresentação: 27/6/2005Ementa: Inscreve o nome do militar Mário Kozel Filho no Livro dos Heróis da Pátria
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 1/9/2005Ementa: Dá nova redação ao inciso I, do art. 6º, da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre o registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Autoriza o porte de armas para Oficiais e Praças com estabilidade assegurada das Forças Armadas.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/11/2005Ementa: Revoga o § 2º, do art. 5º da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Revogando os requisitos exigidos para renovação do Certificado de Registro de Arma de Fogo.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/11/2005Ementa: Altera a redação do art. 15 da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Estabelecendo que o disparo de arma de fogo em caso de legítima defesa própria ou de outrem não se configurará como  crime inafiançável.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 8/11/2005Ementa: Dá nova redação ao art. 25 da Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. Explicação: Autorizando os órgãos de segurança pública a utilizarem armas e munições apreendidas ou encontradas.
Autor: Jair Bolsonaro - PFL/RJ.;Data de apresentação: 26/4/2005Ementa: Solicita seja convocado o Sr. Ministro de Estado da Defesa para prestar esclarecimentos a esta Comissão sobre a situação da remuneração dos militares federais e, em especial, sobre a Medida Provisória nº 2.215-10, de 2001, e convidando para os mesmos fins os Comandantes da Marinha, do Exército e da Aeronáutica.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 1/9/2005Ementa: Requer que esta Comissão solicite ao Tribunal de Contas da União auditoria operacional, financeira e contábil nas contas da Gerência Regional de Administração do Rio de Janeiro, órgão da Subsecretaria de Planejamento, Orçamento e Administração, do Ministério da Fazenda.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 30/11/2005Ementa: REQUER que esta Comissão solicite ao Tribunal de Contas da União, sejam esclarecidas pela auditoria operacional, financeira e contábil nas contas da Gerência Regional de Administração do Rio de Janeiro, órgão da Subsecretaria de Planejamento, Orçamento e Administração, do Ministério da Fazenda, instalada por aquele órgão de controle, tendo em vista a aprovação do Requerimento nº 148, de 2005, os quesitos abaixo discriminados.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 21/9/2005Ementa: Solicita seja convocado o Senhor Ministro de Estado da Justiça para prestar esclarecimentos a esta Comissão sobre registro, junto ao SINARM, das armas entregues ou apreendidas e encaminhadas ao Exército Brasileiro para fins de destruição.
Autor: Jair Bolsonaro - PFL/RJ.;Data de apresentação: 23/3/2005Ementa: Solicita, nos termos do art. 117, inciso XIX e § 4º, do Regimento Interno,  encaminhar para registro nos Anais desta Casa, voto de louvor ao Presidente da Indonésia, o Senhor Susilo Bambang Yudhoyono, em razão da condenação à pena de morte determinada pela Justiça de seu país, para o traficante de drogas brasileiro Marco Archer Cardoso Moreira.
Autor: Jair Bolsonaro - PFL/RJ.;"Data de apresentação: 9/3/2005Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre demissão de militares do serviço ativo das Forças Armadas.

 Explicação: Ministro José Alencar."
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 18/8/2005Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre registro, junto ao Exército Brasileiro, do Deputado Federal - JOSÉ DIRCEU, como atirador para fins de regularização de armas particulares e freqüência em instrução de tiro naquela Força. Explicação: Ministro José Alencar.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 18/8/2005Ementa: Solicita informações ao Senhor Ministro da Defesa sobre dados relativos a auxílio-invalidez do pessoal das Forças Armadas. Explicação: Ministro José Alencar.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 1/9/2005Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre utilização de aeronaves da Força Aérea Brasileira pelo ex-Ministro-Chefe da Casa Civil - JOSÉ DIRCEU. Explicação: Ministro José Alencar.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 15/9/2005Ementa: Solicita informações ao Senhor Ministro de Estado de Defesa sobre dados relativos aos Fundos de Saúde das Forças Armadas. Explicação: Ministro José Alencar.
Autor: Jair Bolsonaro - PP/RJ.;Data de apresentação: 21/9/2005Ementa: Solicita informações ao Senhor Ministro de Estado da Defesa sobre registro, junto ao Exército Brasileiro, das armas encaminhadas pelo SINARM para fins de destruição. Explicação: Ministro José Alencar.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 14/3/2004Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 5/5/2004Ementa: Emenda à MPV 182/04 que dispõe sobre o salário mínimo a partir de 1º de maio de 2004, e dá outras providências.
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 22/10/2003Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;Data de apresentação: 22/10/2003Ementa: 
Autor: Jair Bolsonaro - PTB/RJ.;"Data de apresentação: 25/8/2004Ementa: Dá nova redação ao art. 40 e seus incisos I e II, da Lei nº 10.741, de 1º de outubro de 2003, que ""dispõe sobre o Estatuto do Idoso e dá outras providências"". Explicação: Inclui a obrigatoriedade de reserva de vagas nos transportes aéreos e aquáticos; define um desconto de 50% sobre o menor preço praticado para os idosos que excederem as vagas gratuitas."
